query_key,answerset_f1,bleu,exact_match_spinach,qcan-bleu-flex,qcan-bleu-strict,qcan-rouge-4-flex,qcan-rouge-4-strict,rouge_4
ck25_AIFB_ck25:40-en,0.0,0.10203198615804732,0.0,0.02531677316048489,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:41-en,0.0,0.15621301385971523,0.0,0.08991935824058152,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:42-en,0.0,0.054092441109753565,0.0,0.028908556944704105,0.0,0.0,0.0,0.05309734513274336
ck25_AIFB_ck25:43-en,0.0,0.023649213722095833,0.0,0.029762769471936894,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:44-en,0.0,0.18290926664869445,0.0,0.12241224838957877,0.0,0.0,0.0,0.017543859649122806
ck25_AIFB_ck25:45-en,0.0,0.23332324893699252,0.0,0.1721916742076807,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:46-en,0.0,0.22765549068098961,0.0,0.1808005048648916,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:47-en,0.0,0.039355130326445956,0.0,0.046492593010831494,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:48-en,0.0,0.05706733402570389,0.0,0.0371013711444028,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:49-en,0.0,0.13934664450075085,0.0,0.1262863052097525,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:5-en,0.0,0.03415317583358608,0.0,0.1258220555845937,0.1258220555845937,0.06666666666666667,0.06666666666666667,0.0
ck25_AIFB_ck25:50-en,0.0,0.25796746709733265,0.0,0.18653972896686136,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:6-en,0.0,0.051466978923295874,0.0,0.061729293904138435,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:7-en,0.0,0.05355086326309536,0.0,0.04579911341208652,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:8-en,0.0,0.057840878869691144,0.0,0.04599915789122599,0.0,0.0,0.0,0.0
ck25_AIFB_ck25:9-en,0.0,0.09627276933982402,0.0,0.559978208842951,0.559978208842951,0.13043478260869568,0.13043478260869568,0.0
ck25_FRANZ_ck25:1-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:10-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:11-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:12-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:13-en,0.0,0.3387144423286913,0.0,0.5004109072643123,0.5004109072643123,0.46511627906976744,0.46511627906976744,0.18867924528301888
ck25_FRANZ_ck25:14-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:15-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:16-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:17-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:18-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:19-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:2-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:20-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:21-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:22-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:23-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:24-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:25-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:26-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:27-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:28-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:29-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:3-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:30-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:31-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:32-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:33-en,0.0,0.19239650562414276,0.0,0.5309354663044072,0.5309354663044072,0.6551724137931035,0.6551724137931035,0.15584415584415584
ck25_FRANZ_ck25:34-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:35-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:36-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:37-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:38-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:39-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:4-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:40-en,0.09692074709742554,0.21640542567015006,0.0,0.3606136357750372,0.3606136357750372,0.5287356321839081,0.5287356321839081,0.13157894736842105
ck25_FRANZ_ck25:41-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:42-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:43-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:44-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:45-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:46-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:47-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:48-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:49-en,0.0,0.07089916315971664,0.0,0.20767659805551386,0.20767659805551386,0.25000000000000006,0.25000000000000006,0.09615384615384615
ck25_FRANZ_ck25:5-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:50-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:6-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:7-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:8-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_FRANZ_ck25:9-en,0.0,0.09054897427681956,0.0,0.35788354361456914,0.35788354361456914,0.3880597014925374,0.3880597014925374,0.08219178082191782
ck25_IIS-L_ck25:1-en,0.0,0.049264344376112636,0.0,0.3291467773009902,0.3291467773009902,0.16666666666666666,0.16666666666666666,0.16666666666666666
ck25_IIS-L_ck25:10-en,1.0,0.08929790278481002,1.0,0.8242367502646054,0.8242367502646054,0.8095238095238095,0.8095238095238095,0.39999999999999997
ck25_IIS-L_ck25:11-en,1.0,0.053050912715976145,1.0,0.22401521369401356,0.22401521369401356,0.6557377049180327,0.6557377049180327,0.3125
ck25_IIS-L_ck25:12-en,0.0,0.0607839609197962,0.0,0.7205745450576256,0.7205745450576256,0.9199999999999999,0.9199999999999999,0.3448275862068965
ck25_IIS-L_ck25:13-en,0.0,0.3635146665245769,0.0,0.3114222097854281,0.3114222097854281,0.4186046511627907,0.4186046511627907,0.41025641025641024
ck25_IIS-L_ck25:14-en,0.6666666666666666,0.046896327010626626,1.0,0.4622377023605667,0.4622377023605667,0.6451612903225806,0.6451612903225806,0.25641025641025644
ck25_IIS-L_ck25:15-en,0.0,0.002140518380735119,0.0,0.00016895755376216987,0.00016895755376216987,0.10144927536231883,0.10144927536231883,0.2
ck25_IIS-L_ck25:16-en,0.0,0.02982694575964459,0.0,0.07460730850126862,0.07460730850126862,0.24000000000000002,0.24000000000000002,0.12244897959183675
ck25_IIS-L_ck25:17-en,0.6666666666666666,0.044179480207124866,1.0,0.158726962599775,0.158726962599775,0.391304347826087,0.391304347826087,0.12765957446808512
ck25_IIS-L_ck25:18-en,0.6666666666666666,0.13349002703913093,1.0,0.4577275269488853,0.4577275269488853,0.627906976744186,0.627906976744186,0.2564102564102564
ck25_IIS-L_ck25:19-en,0.6666666666666666,0.36338078974176485,1.0,0.9276077030810346,0.9276077030810346,0.9428571428571428,0.9428571428571428,0.25806451612903225
ck25_IIS-L_ck25:2-en,0.0,0.022624239313761597,0.0,0.06462894370396262,0.06462894370396262,0.38461538461538464,0.38461538461538464,0.39999999999999997
ck25_IIS-L_ck25:20-en,0.4,0.2599652917078001,1.0,0.5408409837011728,0.5408409837011728,0.6597938144329897,0.6597938144329897,0.11764705882352941
ck25_IIS-L_ck25:21-en,0.0,0.1759609850989829,0.0,0.36418187954380055,0.36418187954380055,0.5811965811965812,0.5811965811965812,0.20183486238532114
ck25_IIS-L_ck25:22-en,1.0,0.19151421080811973,1.0,1.0,1.0,1.0,1.0,0.5714285714285714
ck25_IIS-L_ck25:23-en,0.0,0.09004076117136119,0.0,0.043196066902345405,0.0,0.32911392405063294,0.0,0.41666666666666663
ck25_IIS-L_ck25:24-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_IIS-L_ck25:25-en,0.6666666666666666,0.2263496620362278,1.0,0.23726265416281114,0.23726265416281114,0.5571428571428572,0.5571428571428572,0.2142857142857143
ck25_IIS-L_ck25:26-en,0.6666666666666666,0.04446867962114748,1.0,0.15209404090446677,0.15209404090446677,0.5321100917431192,0.5321100917431192,0.22727272727272727
ck25_IIS-L_ck25:27-en,0.5816733067729084,0.25357035007183004,0.0,0.3086293821277759,0.3086293821277759,0.3025210084033613,0.3025210084033613,0.11650485436893204
ck25_IIS-L_ck25:28-en,0.0,0.0004216505438614461,0.0,0.0022310536380987156,0.0022310536380987156,0.11111111111111112,0.11111111111111112,0.07142857142857142
ck25_IIS-L_ck25:29-en,0.25,0.13987402556236903,0.0,0.34028889489075503,0.34028889489075503,0.5128205128205128,0.5128205128205128,0.08
ck25_IIS-L_ck25:3-en,0.0,0.06053829631834109,0.0,0.5969491792019646,0.5969491792019646,0.8000000000000002,0.8000000000000002,0.3125
ck25_IIS-L_ck25:30-en,0.7777777777777778,0.2183608985461313,1.0,0.4394153021665802,0.4394153021665802,0.3529411764705882,0.3529411764705882,0.11267605633802817
ck25_IIS-L_ck25:31-en,0.07142857142857142,0.30869791204937036,0.0,0.20024762559140372,0.20024762559140372,0.3516483516483516,0.3516483516483516,0.10666666666666669
ck25_IIS-L_ck25:32-en,0.1417322834645669,0.08994564698494745,0.0,0.06691567086354093,0.06691567086354093,0.3571428571428571,0.3571428571428571,0.12658227848101267
ck25_IIS-L_ck25:33-en,0.0,0.19290741634629793,0.0,0.35050403701715416,0.35050403701715416,0.49122807017543857,0.49122807017543857,0.325
ck25_IIS-L_ck25:34-en,0.9992107340173638,0.17091134990857404,1.0,0.30467580781056375,0.30467580781056375,0.46428571428571425,0.46428571428571425,0.07936507936507936
ck25_IIS-L_ck25:35-en,0.0,0.003014344402778852,0.0,0.0008914888673370999,0.0008914888673370999,0.07142857142857142,0.07142857142857142,0.1038961038961039
ck25_IIS-L_ck25:36-en,0.0,0.02026668448341191,0.0,0.07285135084977609,0.07285135084977609,0.38596491228070173,0.38596491228070173,0.125
ck25_IIS-L_ck25:37-en,0.0,0.3903663196919408,0.0,0.537282485125516,0.537282485125516,0.44897959183673475,0.44897959183673475,0.21153846153846154
ck25_IIS-L_ck25:38-en,0.8727272727272727,0.09417564439981688,0.0,0.06793396495953569,0.06793396495953569,0.40449438202247195,0.40449438202247195,0.17647058823529413
ck25_IIS-L_ck25:39-en,1.0,0.3940133416219468,1.0,0.41965971352197884,0.41965971352197884,0.5842696629213482,0.5842696629213482,0.25641025641025644
ck25_IIS-L_ck25:4-en,1.0,0.012417063121165483,1.0,0.01607793441594403,0.01607793441594403,0.2033898305084746,0.2033898305084746,0.1568627450980392
ck25_IIS-L_ck25:40-en,0.0,0.24218547774539342,0.0,0.3709348315305931,0.3709348315305931,0.5531914893617021,0.5531914893617021,0.1212121212121212
ck25_IIS-L_ck25:41-en,0.0,0.054429696205239804,0.0,0.07888042670103654,0.07888042670103654,0.23140495867768593,0.23140495867768593,0.07042253521126761
ck25_IIS-L_ck25:42-en,0.5,0.09888564830815119,0.0,0.10281244596872159,0.10281244596872159,0.3351351351351352,0.3351351351351352,0.11764705882352944
ck25_IIS-L_ck25:43-en,1.0,0.03913940938099167,0.0,0.19637780931708043,0.19637780931708043,0.4,0.4,0.20512820512820512
ck25_IIS-L_ck25:44-en,0.10328638497652583,0.0930433290402646,0.0,0.06536472540749254,0.06536472540749254,0.3064516129032258,0.3064516129032258,0.07692307692307693
ck25_IIS-L_ck25:45-en,0.6666666666666666,0.36615107686578496,1.0,0.42159855546937786,0.42159855546937786,0.5652173913043478,0.5652173913043478,0.3333333333333333
ck25_IIS-L_ck25:46-en,1.0,0.3504520460941294,1.0,0.5041566170114462,0.5041566170114462,0.4,0.4,0.13559322033898305
ck25_IIS-L_ck25:47-en,0.0,0.1004280833321256,0.0,0.161379527749023,0.161379527749023,0.5909090909090909,0.5909090909090909,0.2432432432432432
ck25_IIS-L_ck25:48-en,0.0,0.05842569751326673,0.0,0.06449932499988635,0.06449932499988635,0.41739130434782606,0.41739130434782606,0.07407407407407407
ck25_IIS-L_ck25:49-en,0.0,0.10347631205603677,0.0,0.04940742959268937,0.04940742959268937,0.6071428571428571,0.6071428571428571,0.4150943396226415
ck25_IIS-L_ck25:5-en,1.0,0.055165880563672894,1.0,1.0,1.0,1.0,1.0,0.26666666666666666
ck25_IIS-L_ck25:50-en,1.0,0.25699685690433,1.0,0.7365589940842712,0.7365589940842712,0.5964912280701754,0.5964912280701754,0.1230769230769231
ck25_IIS-L_ck25:6-en,1.0,0.13771619438474478,1.0,1.0,1.0,1.0,1.0,0.5714285714285714
ck25_IIS-L_ck25:7-en,0.0,0.06368306760701084,0.0,0.0708867005978134,0.0708867005978134,0.1276595744680851,0.1276595744680851,0.2105263157894737
ck25_IIS-L_ck25:8-en,0.0,0.05492450887447034,0.0,0.16418333304040367,0.16418333304040367,0.5777777777777777,0.5777777777777777,0.3636363636363637
ck25_IIS-L_ck25:9-en,0.0,0.10947115584893757,0.0,0.16378468913060704,0.16378468913060704,0.4482758620689656,0.4482758620689656,0.3666666666666667
ck25_IIS-Q_ck25:1-en,1.0,0.14079004048782912,1.0,0.4793941561908407,0.4793941561908407,0.6938775510204082,0.6938775510204082,0.5599999999999999
ck25_IIS-Q_ck25:10-en,0.6666666666666666,0.10390862980835826,1.0,0.8153551038173115,0.8153551038173115,0.9156626506024096,0.9156626506024096,0.5
ck25_IIS-Q_ck25:11-en,1.0,0.16975970856453712,1.0,1.0,1.0,1.0,1.0,0.5106382978723404
ck25_IIS-Q_ck25:12-en,1.0,0.14911018208693466,1.0,1.0,1.0,1.0,1.0,0.4897959183673469
ck25_IIS-Q_ck25:13-en,0.0,0.30826423742301434,0.0,0.4918537211621339,0.4918537211621339,0.4255319148936171,0.4255319148936171,0.2173913043478261
ck25_IIS-Q_ck25:14-en,1.0,0.14014538231535095,1.0,1.0,1.0,1.0,1.0,0.41379310344827586
ck25_IIS-Q_ck25:15-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_IIS-Q_ck25:16-en,0.0,0.061255426141696975,0.0,0.13929692701099317,0.13929692701099317,0.5714285714285715,0.5714285714285715,0.19354838709677422
ck25_IIS-Q_ck25:17-en,1.0,0.11214884239336034,1.0,0.14798568161101283,0.14798568161101283,0.5405405405405405,0.5405405405405405,0.30303030303030304
ck25_IIS-Q_ck25:18-en,0.6666666666666666,0.3788234172943225,1.0,0.43810835784126073,0.43810835784126073,0.5957446808510639,0.5957446808510639,0.4444444444444445
ck25_IIS-Q_ck25:19-en,0.0,0.394999459615671,0.0,0.3652779667133232,0.3652779667133232,0.32786885245901637,0.32786885245901637,0.34782608695652173
ck25_IIS-Q_ck25:2-en,1.0,0.14798568161101283,1.0,1.0,1.0,1.0,1.0,0.5777777777777778
ck25_IIS-Q_ck25:20-en,0.5,0.3807134866446316,1.0,0.41295510006120767,0.41295510006120767,0.4421052631578947,0.4421052631578947,0.23728813559322032
ck25_IIS-Q_ck25:21-en,0.0125,0.015530500850019148,0.0,0.059936393151243016,0.059936393151243016,0.5576923076923076,0.5576923076923076,0.25287356321839083
ck25_IIS-Q_ck25:22-en,0.0,0.10734632390769645,0.0,0.07178681338813069,0.0,0.40816326530612246,0.0,0.4615384615384615
ck25_IIS-Q_ck25:23-en,0.6666666666666666,0.12315616840085004,0.0,0.1542799023366259,0.1542799023366259,0.6451612903225806,0.6451612903225806,0.40506329113924056
ck25_IIS-Q_ck25:24-en,0.6666666666666666,0.3020089249326176,1.0,0.382168164855617,0.382168164855617,0.6949152542372882,0.6949152542372882,0.3137254901960785
ck25_IIS-Q_ck25:25-en,0.011560693641618497,0.011164495639872183,0.0,0.1945205994271336,0.1945205994271336,0.578125,0.578125,0.18487394957983194
ck25_IIS-Q_ck25:26-en,1.0,0.1799945737066507,1.0,1.0,1.0,1.0,1.0,0.47368421052631576
ck25_IIS-Q_ck25:27-en,0.7552447552447552,0.1945938140860263,0.0,0.26796645549029263,0.26796645549029263,0.4827586206896552,0.4827586206896552,0.16666666666666666
ck25_IIS-Q_ck25:28-en,0.0,0.017595764195137545,0.0,0.10592145842311303,0.10592145842311303,0.46268656716417905,0.46268656716417905,0.06250000000000001
ck25_IIS-Q_ck25:29-en,0.0,0.19049294448392295,0.0,0.29821477995428214,0.29821477995428214,0.4,0.4,0.11904761904761905
ck25_IIS-Q_ck25:3-en,0.0,0.11938182130178442,0.0,0.27091988546756285,0.27091988546756285,0.6666666666666666,0.6666666666666666,0.5306122448979592
ck25_IIS-Q_ck25:30-en,0.0,0.21929592592628902,0.0,0.5440235490737528,0.5440235490737528,0.42857142857142855,0.42857142857142855,0.11594202898550725
ck25_IIS-Q_ck25:31-en,0.0,0.08082638442337035,0.0,0.05229821945947527,0.0,0.052631578947368425,0.0,0.0761904761904762
ck25_IIS-Q_ck25:32-en,0.4106280193236715,0.2604676322950052,0.0,0.36071379866601666,0.36071379866601666,0.33613445378151263,0.33613445378151263,0.1
ck25_IIS-Q_ck25:33-en,0.0,0.1629422912688097,0.0,0.3446913316729032,0.3446913316729032,0.6060606060606061,0.6060606060606061,0.1311475409836066
ck25_IIS-Q_ck25:34-en,0.9992107340173638,0.056105580995645665,1.0,0.1976925259772795,0.1976925259772795,0.4035087719298246,0.4035087719298246,0.10526315789473684
ck25_IIS-Q_ck25:35-en,0.0,0.005028151570547531,0.0,0.0036319882973726153,0.0036319882973726153,0.06896551724137931,0.06896551724137931,0.1
ck25_IIS-Q_ck25:36-en,0.0,0.017487139362914232,0.0,0.021083807047942795,0.0,0.17721518987341775,0.0,0.1794871794871795
ck25_IIS-Q_ck25:37-en,0.1,0.1594857716360487,0.0,0.2184111319175883,0.2184111319175883,0.3095238095238095,0.3095238095238095,0.0898876404494382
ck25_IIS-Q_ck25:38-en,0.7124183006535947,0.042485503987593494,0.0,0.06689402521039865,0.06689402521039865,0.38095238095238093,0.38095238095238093,0.08602150537634409
ck25_IIS-Q_ck25:39-en,1.0,0.48214557983962303,1.0,1.0,1.0,1.0,1.0,0.29850746268656714
ck25_IIS-Q_ck25:4-en,1.0,0.012417063121165483,1.0,0.01607793441594403,0.01607793441594403,0.2033898305084746,0.2033898305084746,0.1568627450980392
ck25_IIS-Q_ck25:40-en,0.08,0.017147687871857303,0.0,0.05051199590741392,0.05051199590741392,0.29850746268656714,0.29850746268656714,0.16
ck25_IIS-Q_ck25:41-en,0.5384615384615384,0.05104730245426605,0.0,0.13638075081738932,0.13638075081738932,0.2580645161290323,0.2580645161290323,0.07692307692307693
ck25_IIS-Q_ck25:42-en,0.5,0.09695273481527977,0.0,0.10281244596872159,0.10281244596872159,0.3351351351351352,0.3351351351351352,0.12598425196850394
ck25_IIS-Q_ck25:43-en,1.0,0.08522008177835778,0.0,0.37471279942920577,0.37471279942920577,0.47368421052631576,0.47368421052631576,0.20512820512820512
ck25_IIS-Q_ck25:44-en,0.7695390781563126,0.05716989516564754,0.0,0.10171352263143651,0.10171352263143651,0.43548387096774194,0.43548387096774194,0.13333333333333333
ck25_IIS-Q_ck25:45-en,0.0,0.23152888964854848,0.0,0.371904308877465,0.371904308877465,0.5238095238095238,0.5238095238095238,0.13793103448275862
ck25_IIS-Q_ck25:46-en,1.0,0.3465905293369606,1.0,0.5814307369682193,0.5814307369682193,0.4931506849315069,0.4931506849315069,0.14035087719298248
ck25_IIS-Q_ck25:47-en,0.0,0.1343180670387899,0.0,0.161379527749023,0.161379527749023,0.5909090909090909,0.5909090909090909,0.3055555555555556
ck25_IIS-Q_ck25:48-en,0.0,0.05922825536645831,0.0,0.04533159191900481,0.04533159191900481,0.29411764705882354,0.29411764705882354,0.21276595744680848
ck25_IIS-Q_ck25:49-en,1.0,0.24373357804213125,1.0,0.4938413945711103,0.4938413945711103,0.6666666666666666,0.6666666666666666,0.39285714285714285
ck25_IIS-Q_ck25:5-en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck25_IIS-Q_ck25:50-en,1.0,0.3030197025229566,1.0,0.7365589940842712,0.7365589940842712,0.5964912280701754,0.5964912280701754,0.19607843137254902
ck25_IIS-Q_ck25:6-en,0.0,0.04489817685148793,0.0,0.02872554166777652,0.02872554166777652,0.3058823529411765,0.3058823529411765,0.29729729729729726
ck25_IIS-Q_ck25:7-en,0.18181818181818182,0.11838984034964084,0.0,0.19784762204656053,0.19784762204656053,0.6666666666666666,0.6666666666666666,0.5
ck25_IIS-Q_ck25:8-en,0.0,0.07907824947236808,0.0,0.05678170484701192,0.0,0.3243243243243243,0.0,0.35
ck25_IIS-Q_ck25:9-en,1.0,0.12445219211377126,1.0,0.9011400823378845,0.9011400823378845,0.9589041095890412,0.9589041095890412,0.5142857142857143
ck25_INFAI_ck25:1-en,0.0,0.058556934086208476,0.0,0.3291467773009902,0.3291467773009902,0.16666666666666666,0.16666666666666666,0.16326530612244897
ck25_INFAI_ck25:10-en,0.6666666666666666,0.037623508742483144,1.0,0.15051192747836994,0.15051192747836994,0.5154639175257731,0.5154639175257731,0.1348314606741573
ck25_INFAI_ck25:11-en,1.0,0.12396328368146875,1.0,0.7166258375282707,0.7166258375282707,0.8666666666666666,0.8666666666666666,0.3278688524590164
ck25_INFAI_ck25:12-en,0.6666666666666666,0.05275165043991027,1.0,0.18543829210530705,0.18543829210530705,0.6153846153846154,0.6153846153846154,0.3076923076923077
